,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
86,0,8,0,47,0,131,0,296,0,454,0,579,0,671,0,771,0,817,0,849
87,0,9,0,49,0,130,0,295,0,457,0,579,0,671,0,771,0,819,0,848
88,0,7,0,47,0,130,0,296,0,453,0,579,0,671,0,770,0,820,0,848
89,0,8,0,47,0,129,0,296,0,453,0,578,0,670,0,771,0,820,0,848
90,0,8,0,47,0,130,0,296,0,453,0,579,0,671,0,772,0,819,0,848
91,0,8,0,48,0,130,0,296,0,453,0,579,0,671,0,771,0,820,0,848
92,0,8,0,47,0,131,0,296,0,452,0,579,0,671,0,771,0,819,0,848
93,0,8,0,48,0,131,0,297,0,454,0,578,0,671,0,771,0,820,0,848
94,0,8,0,47,0,129,0,296,0,454,0,578,0,670,0,772,0,820,0,848
95,0,7,0,47,0,131,0,296,0,454,0,578,0,671,0,771,0,819,0,847
96,0,7,0,47,0,130,0,296,0,453,0,579,0,671,0,772,0,819,0,847
97,0,7,0,48,0,130,0,296,0,452,0,579,0,671,0,771,0,819,0,848
98,0,8,0,47,0,130,0,296,0,455,0,578,0,672,0,769,0,818,0,848
99,0,8,0,47,0,131,0,296,0,452,0,578,0,671,0,771,0,817,0,848
